"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81","PC82","PC83","PC84","PC85"
-8.66498486834159,6.4520935731936,-2.77993356575589,6.51001738224322,-0.908222318314152,0.754760062623759,-1.03588497208141,2.70989091741196,-1.48901607853853,4.84883693800075,-0.940411143566027,2.54456793359518,-1.50752804140861,0.411215719716078,-1.26096774578739,0.23028651556561,-2.03700467859269,0.978922211752115,-2.30516836332256,1.79028474957043,-1.94632821895862,-1.14853856719151,0.715660447898465,-2.05525179057288,-0.406558768954079,-0.474573997878655,2.26337327952401,-0.567167305927861,-0.925310525232721,-2.77306403953255,3.13797244619804,-2.44918127185649,-0.778502161814075,-1.61156254387262,-2.50415433314279,2.68486530980481,0.324543416232454,0.623355120547783,-0.932438375759074,-2.5946156444005,0.784923831828417,1.11568384239739,0.44757242641637,1.07890759716431,0.11781351615092,-0.245975182723157,-0.305545050019273,-2.20457860266915,0.779343499897739,1.06847384437744,0.540364079896056,0.740110545290048,0.599320950709255,1.44062587324916,-3.34586965285274,-1.8117877930028,1.35886902047795,1.23427260132558,1.61163994538592,0.356278826818321,-0.484123033798307,-0.527396440673071,-0.607730253128918,-0.762158571426341,-2.71322088407926,1.15697658342834,0.765872833451451,3.46254595287177,-0.402191060194699,-0.669463220971814,-0.357268451299251,-3.35793376996846,0.751133394621766,2.0968421162623,1.20946896948591,0.293504750007999,0.0521641379269039,1.28532946963509,-0.861380619713044,-0.494321017811553,0.335322710533128,-0.216462924059664,0.217672937294237,-0.232832851594902,7.73567408046683e-15
-9.51097437881227,8.41417654460776,-12.2479876566672,-1.81032536822981,-1.0835999124866,4.23169135069024,-0.41597574101189,-0.508104411625542,1.65973177511595,0.452506995391366,1.0234251562355,1.40049579041429,2.8237137113256,3.1920741379411,3.18389232603176,-4.98257749046302,-7.25054763486526,4.56662657693103,-1.86521888541289,-2.53987561992176,-0.23675537093685,0.0659875400319118,-2.84141202980988,-5.09936956102721,1.71078951729755,5.40070450910825,-2.24984766955268,-3.9025794983695,-4.50334431713023,2.62023396880337,0.448012503848578,-4.13861786247319,-1.47493208325038,5.07593949107494,3.44095046101136,0.484749524787305,-0.689813095271606,-1.74148865290757,0.769753989663933,-0.596737547769419,0.271260395193867,-0.608807862507022,-0.395408752811914,-0.476810477408532,2.99152155960049,1.00825957200633,-1.05283170602452,0.348041846747621,0.0882157992599582,-1.03302226121798,0.678805369149448,-0.39643044311283,0.446412981816438,-0.0468992367756927,-0.767394994506039,1.00687643616217,-0.323331119614686,-1.11978811226764,0.309867094509669,-0.99296894807254,0.319273526207746,-0.00063606287128648,-1.01700031654836,-0.395980646987097,0.244093879979078,-0.202580557227845,0.4490236210074,-0.759717382927187,0.585297199068029,-0.0326390981808742,-0.803181177904788,0.488837747851239,-0.0861793913280375,0.15564078236908,0.125702489594684,0.014862125262721,-0.0082153245486881,-0.6557741757899,-0.210690255273675,-0.288905777158066,0.141096559177644,0.184327464851521,-0.0733450173187026,0.204463966106172,1.16790258020139e-15
-10.1977293915377,6.82489246828545,-2.06582126909064,-11.7014279895862,-1.92271055637389,0.603572142392482,1.56007053832587,2.00323860875276,2.34237460503017,7.79892072235064,2.54701752173672,-1.99192888660488,7.17421552057086,-0.167966437978294,-3.99737010895991,4.03085613938216,3.83914993437212,0.0184823605366876,-0.131539185622179,-6.09325152703671,3.73080355628554,-1.56513030236662,-0.625516872320938,0.0348185833907042,-8.6084156960737,1.040632515151,1.45717834767925,2.35000982651142,4.68717738392459,-0.329236120289655,2.79421204884769,-0.435474957373303,0.460351090608186,0.925387209019795,3.20318512222396,-1.96860643754709,1.41217728238796,-2.42487351552186,2.77479251935937,-0.117886753062819,0.00992723076323885,0.468019776505411,-0.903135329432982,0.54204414472185,1.33745454689252,1.40700221868045,-1.38091263598401,-0.987216864382285,-0.190838916325063,-0.865138082530155,-0.174384370884316,0.821020941885985,-0.533310496694778,-0.0122647704864356,-0.726197018642932,-0.358102481731509,1.20199030137843,-0.171060109877453,-0.121480928426338,1.07120972188784,-0.560238079989187,0.30518089737096,0.38156535221587,0.464067354657205,-0.572407242052809,-0.0517483909111319,0.211298433713898,0.494748321938078,0.193927402639092,0.645030599650579,0.0894698731797109,-0.20252407505291,-0.424768511535794,-0.593455965827407,-0.740068468206318,-0.559624186149845,0.294639013743545,0.775579001594715,0.123048374071493,0.383991858283795,-0.186653327088545,-0.0969005457884156,-0.245309188935393,-0.0641324015342424,-1.14708589848966e-15
-6.23772293711091,9.88495347338117,1.79870545024277,-4.086135649505,3.69433395102524,-0.0830162249673522,1.62384928843753,-0.427990366983859,2.26360984993084,-0.581782302242874,-1.40450733315063,2.68932951483744,-0.825209376510191,1.04787473196545,-0.187882305968568,-0.665220832401588,-0.226179384326922,2.1916699354447,0.229184260581898,-0.158029833330179,3.02777406119493,-2.98217622478936,-0.805372357492904,-0.649145072738509,1.14364558349964,2.13941882616739,-0.725233558938163,-2.39399044935047,4.04987421372861,-1.94068699742783,-1.81753510255087,2.65209096210944,0.285238335884398,-4.42696826039458,2.27527080748815,-0.215818341801608,-3.38552806955057,-0.162780832939073,0.163600255410931,2.48595008796081,-2.92383741508959,0.282490111345451,0.739924235225559,-2.87243437695114,-0.647867499820585,2.07391298666266,-0.366591680463608,1.11646462628793,1.87531768009613,1.88509524995562,0.0226477401167368,1.49895952375763,-0.556217683045249,0.998964939729712,1.00894207813864,-2.73253293197421,-0.862437249837272,-0.498169752604814,2.90098860542371,-0.486332823878476,-0.626785909119852,-0.23719808551023,-1.03694911028368,-0.80001918816588,1.70349702717041,3.08715464575948,-0.860450585676565,-0.133272739339976,0.712073697579487,-1.71122886332272,1.16946461564746,0.323540490981506,-0.791430427741761,1.71384363872229,0.0523498221288418,1.48656139784236,-0.927577869814352,-1.47436998179635,-0.687944702575803,0.225590640379587,-0.292542137738581,-0.517446716261864,-0.0931906297674614,-0.0896589592049223,1.46020348590348e-15
-12.5135067736521,8.34319923079068,0.165380790268334,-2.64970849996796,-1.69894780304688,-1.71893348928212,0.770600368726522,3.38091346295098,-2.96531926964705,-0.306532226897991,-4.62250332738531,3.95443934284284,-0.21327154726527,0.143165651738394,-2.50802239999344,-0.297639387674037,-4.65779112378995,0.392318535166608,-0.100693480268926,-1.68296847363793,1.86194916674171,4.38950165662609,1.38013911194082,-3.58328676516734,-0.153787069491261,-1.14526141187547,0.856937555515155,1.97549348345055,-3.72780598953751,-4.7891726754683,1.18831921367032,0.280084232759785,-0.785871472955753,-1.37188612394741,-0.766581797516201,-0.569655580471416,1.17205035812952,0.966525626761243,2.56699408706263,-2.87852236713696,3.29846363581898,0.776316978567035,2.11814478019989,-2.40140481241376,-2.43951200361295,-0.798559613334441,1.33249347270629,3.37299942662555,-0.483388354746419,0.742304651848842,-2.91563520971274,0.0701326739842932,-1.22939399896936,1.56065115686043,1.38594128447273,-2.14865380458494,-1.64530004776591,-0.194088009597973,-0.985164700892624,-0.425597025662518,-1.77301724432941,0.774555843805713,1.00368600608826,1.74407406786809,2.10132412523977,-1.1538493395011,-0.291668728833765,0.391503293520297,-0.413684512820237,0.212085963439068,-0.202304427908065,0.855167376178488,-0.783333750940402,-0.335440192890609,-0.413071979926322,-0.447388078363613,0.588739085919051,0.430745186592468,1.5362680663509,-0.19479088723775,-0.100195780437274,0.333234489516058,0.0516545236921696,-0.549652294326208,-1.74946862552261e-15
-3.14004713137487,9.75328561858053,-10.0439412509165,0.554309575956968,-6.21756005369762,-1.03991481767741,-1.48663544862437,3.35616204233138,2.07696573125055,1.72659591341068,-2.10551602210292,0.0151756775749106,-0.809513525899217,-3.25057804489233,-3.33882899400176,1.30442075672505,-1.64614762616286,0.242666620936548,-0.51052016483821,2.42826837522191,-0.98619384409135,0.978726882542218,-1.13144124275724,0.162229760129897,-0.151684042439261,-0.0603562365844954,-2.10415299172248,-1.28944843056123,3.37234120427874,-1.3482137092363,-0.259065021627597,4.0379927969447,-0.928180898711748,1.33375796888593,-3.1985060086422,0.511972337750477,0.210955414669967,0.272076307037884,-4.48598039517996,-1.09676711540287,-5.56858066291591,-2.11390093635632,0.222598470102917,-0.0840148243550505,-0.36244193384305,-0.791547659460426,-2.55623051209201,0.724350163492535,-1.55286569476593,1.4796397882017,0.548168738039466,-1.77603090864428,1.35758654854989,1.6808084535995,-1.24550244921247,-1.01487599032908,1.1276836329436,-4.22612836231933,0.983840027473121,0.615163332768987,0.180271374795667,0.0656379326913816,0.0817169621872001,-0.0167696177269942,0.0954053213036002,-2.8365096305135,0.294392727887878,-1.78222612028411,-0.755665087892871,-0.419501375602253,0.314334640796886,0.153463754251721,0.461395086661249,-0.827383714073834,-1.03904598703632,-0.929190992012371,0.816971863442854,0.150445717827142,0.159374326717283,-0.561826292572343,0.425053468049218,0.117561798663192,0.172647907852468,-0.147809957400736,-1.86699614102004e-15
-10.3199853435627,11.4715535214524,-10.304982020644,-4.42169540490528,-4.36061970049628,3.00747098008725,-3.04451079654978,-3.70510307809327,2.35385799725795,-7.01430106598114,0.0193333564366226,2.38001597017681,1.03384353296575,-4.02409910061518,-3.15876107132221,-0.139208484485204,0.385689755205721,-4.68270053965693,-7.22915439583831,0.481808154503835,-5.42792984019608,-3.32268215434439,0.865750611400087,0.41108286719187,4.66997885669653,-0.184956689893237,2.98198367492626,4.01418845253084,0.264698378377606,1.91204892048622,-2.2939116186581,3.34124520857426,-0.650907861519539,1.75848708128638,2.72225118603641,-3.31869876646563,1.36899118583238,1.1924973662589,-0.270585837897395,0.101321264655851,-0.222571423961179,2.12483693266628,-3.41056697954369,0.505721443768999,-1.23727642963825,-0.452941248541492,2.35001580628654,0.16948294411571,0.497965420960044,-0.300114214949394,-0.558855345605868,-0.235663838947631,-1.4361229865382,0.33435692858159,-1.25071943483453,1.14089960574992,1.21018723649259,1.22678852098093,0.052111514930479,1.20736078035368,-0.113755815965648,0.776344579176809,0.289555934318141,0.548370563354082,0.168214173113617,0.587829109799991,-0.718259402251703,0.194992320719839,0.898049713956268,-0.601982172207665,-0.39247918177295,-0.276263353129904,-0.251822451829612,0.121071656570157,0.775632566368927,0.792587400755894,0.286889672618445,0.0674600306609607,0.30077118543017,0.223809031410297,-0.135291320318104,0.397165799993901,0.156214894878657,-0.0241151628084853,-1.42767742072891e-15
-6.40962580504772,7.96994429039485,-2.23504653434081,-2.8325167320897,-4.48865878634251,-2.31464158558936,-1.58840528181534,-1.46843861511771,-0.276944963048114,-0.42471933121237,-2.24882595071868,0.725973425954587,-0.0525621703493542,-0.844079958868608,-0.840389039529235,0.189667302174398,-0.76888254814259,-2.35700219114758,-2.06707631998687,-0.00185898678017069,-2.01415899327538,-0.0933513298571414,3.06033061597171,0.311277677537785,-0.203288317488465,-1.27528535063277,0.643083423143282,0.411470145233116,-1.11099767297045,0.423195820610238,-0.267647343443593,-1.28516054512146,0.202580250661469,-0.785715015968199,-0.70695212109839,1.67124152809685,-0.355609499418011,-1.15901681635701,0.928536906817949,1.9354356486916,-0.0404625201649677,-1.39069833872932,-0.315144183243346,0.443913096349203,-1.99757006244479,0.731127298673218,0.648641201646259,0.85711525755188,0.326584254125571,0.378785024293148,0.828758184431858,-1.75647354813271,1.28397031431198,-0.689743535256224,1.93120765691026,-1.31183563173908,-0.393005429310567,0.295600370266081,-0.990841256950722,-2.46577837645761,-0.152360551765516,1.04365740211086,-0.820592547867554,-1.4347602904759,-2.4493078343867,-0.336444452615953,-0.280241059858214,-0.689815877600969,-0.942050486329471,3.7308584386776,1.0228081904144,1.66904562076123,-1.41605515579756,0.980926517552624,0.220353128681558,-1.92401636703871,-0.953670281358879,0.286866695687489,-3.49239343064918,1.13344901939323,-0.392092509984446,-1.98555282939709,-0.480694896854249,0.440324564470649,-1.65872090368557e-15
-10.150945839636,6.60744329727945,-8.73859731348134,-1.34295179277265,-4.55080221429187,-6.4060740122142,-2.6062386037987,3.30206729996466,-3.22706302432575,2.14015507005453,-4.81284544317764,-2.0765361738262,-3.18887244399763,0.0604109887062251,-1.21982556269299,-1.28257346656925,-1.05079776072422,0.24484819431665,-1.84377126533688,-2.31313081196862,0.000104432319163851,3.14044275715099,4.26835632690529,1.14618999009754,-0.363677534795657,-2.89402385835424,-0.0476435856974169,0.41886285747636,0.324224634832977,-1.68639867324484,0.618016799153969,-1.30178810656792,4.52780792984211,-1.42605048885843,-0.0247442800217634,1.72280729489945,-1.66657355419905,2.30546953801175,1.14099595755636,3.03195785854586,-1.39233867935559,-1.53453916713003,-0.775248178862993,-0.594085446153921,1.06810492705432,-0.234953421734897,0.243431146159904,-1.93189494832745,-0.367906070489985,-1.54502165168047,3.64924291818225,2.25078169046421,1.1876963134109,-0.149821732962324,1.19481984148205,3.10410068528815,-1.79714982845503,3.20992837366968,-0.483293179651635,1.24580516010354,1.91577919036574,-0.754031768480978,-1.40245325837533,-1.19769551555151,2.28352552929232,-0.831381344383061,0.365113428104389,-0.271321408574189,0.608612091624961,-1.0399479908093,-0.783468768579587,-0.272180064683345,0.803791330000192,-0.469898214139672,-1.26792706001859,0.321998104487251,0.0606400502569239,-0.0792745914550312,0.00516911549893962,-0.370259335240634,-0.326104933842536,0.422388702825751,0.127947580415002,0.0130453063390288,2.5535942718008e-15
-14.1049212279711,8.28329240897298,2.58602299099075,-8.03029758044106,1.76499330794481,0.685134702138515,2.65346794813959,3.59737628664031,1.105484300916,-2.47006873254313,-3.77234925290965,1.0355539831786,6.24414276567765,-2.07707508288177,2.90991185725392,1.3757819887449,3.07418756997397,-2.10341633100143,7.04591811195153,0.633102028962584,-2.11828841348757,-3.19890706397116,-4.90939822312888,1.75210873874295,0.485535670652662,2.29551498951995,-3.57435818028817,-0.995259251617832,-3.89557049945634,-4.24454685695426,-3.13304484560518,-0.710149496197041,-2.26625124681135,-1.76343440730469,-2.47731508451274,2.37452589889188,1.49324969230058,2.89453243497955,-0.570628153161788,0.274986769166779,-1.28267689411657,-0.933983545708401,-0.900366174260296,4.25031615619222,1.10535955860763,0.137418123187988,1.60233569395481,-0.94030665099509,1.83552100464455,-0.434010599662891,-1.41903351636305,0.142027587001177,0.419808470265071,-1.91965311336738,0.924984486936457,0.828918472551413,-0.374172030026114,0.806181485947608,-0.798687959752641,0.998831842960209,0.673861123888163,-1.08824608532003,-1.13632905133202,1.060107222869,-0.583747245410967,0.151547782655983,-0.524651643778907,0.554119870880967,-0.208310983416611,-0.230272886083695,-0.246457972273703,0.255283270542702,-0.122278963018539,-0.31442158630827,-0.837652529248954,0.0939651939761101,0.563940527899488,-0.0915536341281359,0.211445926451753,0.017491767839764,0.451758421059558,-0.313055300492745,0.0163979233412363,0.171200304362637,-9.22439208350667e-16
-14.1129010941722,7.12020815547642,-2.20920049268059,-4.50498608995001,2.82697463026916,1.12981864395706,4.34070430886203,1.0653917018463,-2.71403978650436,-3.36055996472625,-0.42106916446652,-2.77416199799273,-4.72986534402638,5.66645193990153,7.39724319642516,-2.01622448398527,2.16115830106396,-2.56677853041767,0.569263465184491,-0.576147785541825,3.72275692014851,1.76475030426582,1.57924499099276,1.68591280957586,-1.17293513540506,-3.21612962031347,-4.82174563407299,-0.0429455756686781,3.33415698579867,2.29998360871835,-2.21858631703534,1.64063534527479,-0.673118166956152,1.02818019683221,-1.51990742760968,-0.388308268134401,-3.16860203938777,2.10940940055149,-0.412341812013095,-2.40722137361338,3.92779779848061,-3.40709936673006,-3.95309349484742,-2.13847089411479,-0.388773738999573,-0.0448141076805985,-1.2757204657826,2.17537491829102,-0.788795675664683,-0.452140113530193,-0.906391653951665,-0.584735128679436,-1.11528833855752,-0.85337678774488,-1.58744473214644,-0.273180454271901,1.55191957901891,-0.32384396817273,0.236432073823536,-0.78604716227505,0.464651758353395,0.135098235603208,-0.000303170337523737,0.202666221199258,-1.13759438575282,0.573975692035377,-0.112349057129726,0.739193243209989,1.00659483101616,0.35822863953585,-0.542817505461486,-0.945504397134394,0.873370891876606,-0.492552365958312,0.175003322087733,-0.0499047606624591,0.16332815669503,0.905401087706633,-0.168948190351976,0.429007246813551,0.4720004485494,-0.0520166772272151,-0.0706468648511847,0.100366126804118,1.06674651750849e-15
